id_business,businessYelp_id
1068,z9C1eLAOYQN48tR52RDkHg
1071,fN1xl3d8EdFRpyE1NVI2nw
1073,1KPowSPcz_QOzoKP-PV9rQ
1074,UaVoW-gAYlvowgeF5Pc1Nw
1075,kAP9bgt-PA9xypCRkm8K0A
1077,DBZUh30aX1MEKMGbeKCRZg
1079,VJnq2lgXILRaGuXXlmRztw
1080,DuzsdCH0_Qrrs40qjj5dlg
1081,98fsEVTy5Ses0Pb03AhzFA
1083,koeubKPpi6ax4FDh7_zcWg
1084,BMTtMWDR3zcR5T30GFDoXQ
1085,vnvRkdP-7W0DNTi4qnm6uw
1086,eWRQJDYtXBSr_2dzs_t4Jw
1090,lKlRRS26_eTA_eCjrWBT4w
1091,BxR5hjyBnJZrm_nnaCtGQw
1093,T9n_LqUUhC2b1ALhg57Y5Q
1094,8Nia3_R-rDFCL3W5lKtzDA
1097,4TQMOy00KD_54xSFwKgMZw
1098,-BhSR6dAry5-2x3ndjX_9w
1099,n1HOCV74TBVZdQdOUgp9xA
1100,5p_ElTUbq73aQAqReVPT7w
1103,cIKRTajdQv_MviWXdE_m4g
1104,xc_5ChD0VcxsAxiBQOsHvA
1105,Qji91RHuT2pznRmv_CUYJQ
1106,NQSnr4RPUScss607oxOaqw
1107,Ea2hPSFazxXITET4f6ZJhw
1111,6Bos3UU5heFlqySLcYvwnw
1113,hGy3actugEISbvEGQeMz3A
1114,6pO4Dr8Kg5FnhqCsFDyaeg
1115,7utsfp2dXJ09j8Gb9hAIvA
1116,joeRm-_7T0XTkMdKo2nbaA
1118,k0AO8X3VzWe_F4lkMb0eSg
1119,ZNfaufwJ0iug9Qz_mTluMw
1120,ZU82RHDmAgKg156YyYS3gA
1121,_HcAoG6Jj_XTj4-XNEbo6Q
1122,eKls_Iq7eCTnhCNr3GY9fA
1124,sMqC5I43z_qB8z54gltlvg
1126,V6Om7YZhlRQRU7WfuxHq8Q
1127,QB7X-xziEgiUy3xUHmDPMQ
1133,gzlxuD-EyJp6cKUH_4wh-Q
1134,qUHaTDZlzjPXSvXrLk66mw
1135,DOl21AqtT74dUZ3kvXNNcA
1136,Iy7_m8lKcE3dxtljcCsoJg
1138,q40E5X_HdjeM_Kl1BE7Gtg
1139,I4TFiNX5gTsJBnEGH2Tl8Q
1142,ljmtrOC0off1zJwDfLd0eA
1144,YiKhyNpXw5WcgvNIZYlncg
1152,12kD46cnLyMXUQTCI2N0ug
1153,PcDeBAT95JXyTBFeFvK7oA
1154,LwWnHw5F8iPQYB2Xb9RVHg
1159,mZlz6wq17Vl0wEokdpPdWg
1160,qbPsfIKJZQAlrPaYmSyZuQ
1161,xTcttgI_Mbtwpzavj4lJ3Q
1162,NDvLXWW-Wjuejq5Xa3sEFw
1163,q8ZC6BgKh19RkLmH8bJ_Ig
1164,OpvNFc147bNQFb3HpPj3Ng
1166,HoXTZ8Exfss-3YLqkjUgow
1167,mwNRwT6Hh-8W_BjpIgaxVQ
1168,0346ZLBXCnsGief7r2kmQQ
1170,xn6Il2-KQAphL-JMzslnvw
1171,zyrBKxaJD7Gj1VyYALdvZQ
1175,QNxXsVPYcecUuhGRG-88OQ
1177,8QgzKWIcQovs1akgW_FSfw
1178,jV5xo3OidGMJeygZ8neKNQ
1179,sCUIr5-PCkg2KmS0ymftkQ
1182,isbeaPln-E0DdffLRsuFhw
1186,dtDM4YlFFS3XXXnwQlaUdw
1188,j_eImSxsxnW0FCM1b5ekEQ
1193,hTyJhpH7Bl5moMWQb4Sosg
1194,luy5dLCsXLY1Ieqz6L5_uA
1196,CCseuHAUbBsoyd8tzD1_rQ
1203,PvT44WlqJLkUrCITo6AjRA
1205,i6kNeNRrER8ocnpkBJ3wBA
1206,GHFFp6jDIqO3U0G-HUcA-g
1207,YdwLZnSDkX0Sk6iXL357kQ
1208,R_16PF-RdDfBcxjiY8K7eQ
1211,5QCLmv-JrdY0ZGc_D5__iw
1216,Z2LtuIH3Sthc49Pi3Yg8Jw
1218,xqEX7nzaESYmwyS5f_UI9g
1219,159h-vlRcGnzwOTR29lQ8w
1221,9BQXDFd55VUt4YDRPvwt0w
1222,ziFtaIQdzQfFL79iLTq_zQ
1223,kHOXo-IZSpixpctmHsGlyA
1224,xs8GLIHS_Ec7fLkrTpa4KQ
1225,GiyWpSiEUUWqZTUcG3LRkw
1226,fT4jl8pcXCxKBrM85XjXSg
1227,tjEKEDmyR_VmeBkJGwreLA
1228,7p4iMnA_hE1Gpz6Yoc7TOQ
1230,b3S9e8p3CScsz3NZgNTdJw
1231,xCoLFCylaO3HI19N1x9ylg
1233,1edb_UFIoPCuupT6TSFCTg
1239,ymFuVzms2gjCxyD5bBqKdQ
1244,QWu2E4Qo5ewNe0YLoHpP7A
1245,SmpGA80PKT0Y_t-wTxvASQ
1246,w1A_N-pg-netgS_znGJlhg
1247,QkyEr9j7il9lJqseTbPe5w
1248,FppJo5aymUsfOg68uTOipw
1249,VY3L7qERSY6Ekry-DGlJ2g
1250,XsxcPxKdp8B3_-cCYmi8KA
1251,WcUS0B2iFLPAsdUZMwKkWw
1252,RMm5FeJpYGZlGJIVsqz0Yw
1256,2pXrwBssKTp30uxbQgl6kw
1259,igz0LFaSoRef-t30luOx2Q
1260,XQi3Py8vE45364C1NDkj0A
1261,BgExC6utFsEhgyUqtw_ppg
1262,tFh0DrDMTom4B3pHpDpRNQ
1264,fNfnyVFfn7B9zuU7cYyk3Q
1268,DByTT96OHSmTN72kyY72WQ
1270,-IRJAg0tkspFukxKY87TBA
1273,qAltKw1eFbee8rylmXuX9w
1275,N1ZXhAVzOzbyCBPEXTaUUw
1276,Cn-yNtqDhXuPaRVYmy1hEw
1277,EDODTmZbECNOErpUFgYk9Q
1278,Tf6fwaU-ArGhfXr4v7wfkA
1281,qRC7CkXf2jzEE-hyyEIElg
1284,Gpx16uVu36_Tl6LRBBzXmg
1285,p9tB3Fiszn1HMLUE-97K4g
1286,F1H6TywJBg1rsUfOnizDpA
1287,Egb5gh3QnLx70PCFmcaMPQ
1288,e7PUSXlcOfel8c7sPIA28w
1291,b6mtezJs5KNZNvgHU-sR8Q
1293,AaWmckcT3O1iQSAIUmzwUA
1302,TbecggQ5Oj_XME8Xbwhpdw
1303,ryHhnOItSVPJB81Ty0Xb2g
1304,rm63PmqG5zRZ09FtSsk4UA
1305,-rTJCKclkU_ZnoQb4oKa9w
1306,3WfH4I8OmHMjTIFhPgh4Tw
1308,8cdOG1T2aaj8ahEkcA79iQ
1309,dFEyk7Si7R-CHCMbxx3oJg
1310,i5xAm14TcOKpHKS7d3tLNg
1311,SdZvOwgALlSBt8A0DvVkuQ
1313,WaKfHU_aoT1g-Sic77Up2g
1315,nBr6NgqcZz1GhtAngU0RSQ
1316,8UDUCZcdrAL43UaaQWHQ6w
1317,u1xtzZ2nbj4VqkPyRV2TVA
1318,9gwRl6HVshQjcSv9Yx6x0g
1319,_1jlbXWMxN50PQlaRpev7A
1320,UFpCraqzFBAhtZqmxmiWsA
1322,jcmqREAt1nOg3ABv4ZeD3w
1323,afmMy0m-mH9uNUxaZZAKpQ
1324,rQQPHtz05Y4hnDxY6kljFw
1326,y44MbCvvtmg1FpkNGSWisw
1327,xb-qtXVZ7xFr51Se5fAZjg
1328,Bv1LTqZa-n6cROVFB9zjWA
1331,IazLGcO9aggJnMMa_5UO1Q
1332,FeEYBozUzyVGisE3HPGbBg
1333,wCOHQuuxCzuIvFYdfcxXXQ
1335,HZAfV9nEmPtzrHI5UuSCkQ
1336,0HgAYe8KZ_8nHyELHFwrpA
1337,XUTboDILPqOYaEfR6yuPww
1338,NJt2qvQ9NvB7uCxYUnW-dQ
1339,nVI9wI9ujmrutJRMgHKSIg
1341,uxoQdZD3mEptaPohiLQg1w
1343,rCEi9tljwv3c3r3K2_Um6A
1344,LSdg7x7HhUdvYUevvYVHjQ
1346,vVvtWcFResspvcMMNRbYWA
1355,U51Zz7QHfoPEkQ5mbfvXvw
1357,hlqnFy34n8tnVNMq-pO34g
1358,E9-k8aOCS2sSh9RYxvWU_A
1359,UXqjaZXdAMGOV4ynzPC8fw
1360,NiSehpyi6ouu6qB086NW-g
1361,HJNRlG5nM4Bxy97PmNNaTQ
1364,jlkDIOPoRP9SJXTkRVpkMQ
1368,n30JyruJKfbIeSReuYQloQ
1369,yzRC9gyhblU3a5hDct2S2Q
1371,KidSvYABnawyuS_3lIYQzQ
1372,FRJtMz68HULioGOzI5S19g
1374,cwc-RQjGiIKRWG1ia8SEcg
1377,NMCF935i0lb2QjszMaucIg
1379,dERS4qwl9v-Gwft-Ug8APA
1380,jWcVzCpSayMyIPMniHpQjg
1381,Xjal8g4PsYinAfeQ8RWf4Q
1383,-JStjL-8mRZq4ov4uI1FaQ
1384,Y-8sBabLwWnj9h_IUPbA8g
1385,icbe_DxKtXG2p3KlJsqYig
1387,v8IbZ6wcvdyGqWpbDKDvfA
1388,4Wwzk7wkTNZ8Gy0rekLPeQ
1390,irH-OtXTEkR6Ovjs0YD8DA
1391,FKN36WXwkWefT9rMPbxNaw
1392,U30ggGzFpXvc2NZYwOW3qg
1395,TXBp2REd1NGKDZQbZl78kg
1396,2N_54QEPZiqT_A-kgCLzSQ
1398,iefY4RDGOZrATgYaXqbx8w
1399,DXnonn36Ug-YP9-xE4oIeA
1400,mVEu88jgK1Y6A5fmJbydkw
1402,X46tKBT7vTEGeaYj6GkZ-g
1404,1PIu-evesG5ZQQoHtXUXiQ
1406,WZEhrN61ajiq-7MuUCGyuw
1407,QK89jnwW6S9cLk2TBKgCaw
1408,yl_gnP_iQp2TaOTnMPHh0w
1411,he6ypFmnUF95PlNUWT6i5g
1415,ZekA7gH2kq_KW6a-G11x8A
1416,Pl0Ei394GwSpHDU2oTU5hQ
1417,Hqz96v1ymucUKNzIWfEKXw
1420,ztTG53focX9AWC_nxZNCFA
1422,0t14RIHl4wODz7LRiRRQ0Q
1425,1YFkAjr87WDMEFre4Kp9mw
1426,5fvs7pOE6amG17SiPovxjw
1428,ViDoPXukU75uilpFI13crw
1430,dE_MaaYrXBAEebtH2u_B-w
1432,UADDyUMFvV-KjFBNav7tIw
1434,w3R4cgg_HPI0F55PCLpufA
1435,Z5LGSHEYjCUtKwjKotCNqA
1436,VZfc50XVwgdCecH4YbGNFg
1437,68ThEdiK0eWCEgGEmV9Tng
1438,Ld0HcN8Km4lOzYLarQcq0A
1439,btycQr2eJqbNbArJdUxMmQ
1440,0_gh-ZRllduRLrjaYy0Icg
1443,jkkzfaJf-MTG4nmJcX1zzw
1447,i9eMSNpOA8BfHGZrM-9sZg
1451,JWFpjvCc_nkNDVtMPx1ZGg
1452,vDqnQGBfPUOUichR2KbDTg
1453,8fTaOcdyJwJJtN7dbRNpiw
1455,zQKzntycRKXbDHSjrwkYkw
1459,gzln_L7ch8z-Ob6autmumw
1460,MqbFME_FxFDQLvHKoxUNlg
1461,coZcoH4fhfEbVsH9vDPA-w
1462,USyJiGIvZ8fHjRVaVTu1Zw
1464,3Pjvw7oOjjfH_YuH2vMD5w
1465,c7DQU8rHH_GjLdeIvanQmg
1466,QinHmVkvcsHHEtFBJo9IhA
1468,JbFsyY7pi85oaY4DoAgwCA
1469,7sdXYWXJMN3rXMSV8jjXRA
1470,2KU2Z6Cn7RLf5H_IWhO4lw
1471,HxWNz7RCoQMB5j3A_y5ieg
1473,wo8oa5uJ0QOZKOvquBgTMA
1474,YKdlu7svUINmXIoVsDJiFA
1475,LfYUOclwLs_SPrNAdKMjsw
1476,6aI4OUjSbOiBI_8MNgz5pw
1477,sjGSoIbuclgj9fQ1heU7fw
1478,N5QQdPac1cXwOHr-ePr90g
1480,Yc51BiqWFv9M1J2GIkEftQ
1483,i5gYq_x-Xdf83HmwFX1k4g
1484,ZevnNFPElCb3jHbg7ca4Ow
1487,IEJXnnnF3wWVYTNi6k_JKA
1488,u8ZsK3py4y9xEOk-vox2ZA
1490,weT7cLIyVWvSJMRqZMpvYw
1492,h2nBTqJVHAyltyeq7sZZ-w
1493,cEG1r9aRMJwmRQVkh7eiJg
1495,idRTl_xdqB12GWXIsisW-g
1497,JiLtXS9q-vnKggrPNAnVEQ
1498,LC-qVqvkMRmK_ed-SImCXQ
1499,zg9szTOwPaKIaL4A-qaDrA
1502,DMmdMkh7sIhUHgVawGxY6g
1503,7Jer4ZUmq_DlUtu8QJtPuQ
1505,nFjk0xVI9fNiVN__5g-m8Q
1506,7mBsC_jYauYOCZCLecZHIg
1508,ZrkdPWQicriMCcDVDX0dCA
1511,TttFjRQ-8Iz8by4hsD7iOQ
1515,qjbnku0rUULzjeaHtH9GCw
1516,evZKyAZ4UePe8RLPzBDcbg
1518,opiv3hcNNsRDiLXsUbNw-A
1519,NQn_dGaMlvbQGwgAA6t85w
1520,b9AWdZKry6pAHcMyErr2dw
1523,wl69QZhv9GvYycW97DW05g
1526,w8C_pRQvdIXQ5VRWlW2M3w
1531,3MlRzdQOWtqoIPOJCD4Yig
1532,aurl4I40YVQfQ8loOdgKCg
1533,V4THIJk9uhoxL7f06fK5VA
1540,HLzoOLTC48DPyG2gGD3g8w
1541,dxNmbVCP-HGrDkPi4lqKDw
1542,o9o6Doucymlma6aU7e22DA
1544,WMI3BjDby0U-IF6NnN0SXA
1545,TteUG63xhW8ORWNzQ1i_1w
1546,0oogOBGXNj39Wnl2SKoe0w
1547,u-QBVccU0cRK1pehKL4n0g
1551,dcHPZZ6lgqm_VAcQjOUoMg
1552,a8eIw8vCk-kIe__G6NUfaA
1554,Wz5Ky7sW5jyCkouCCsdP_w
1555,ITnfS2v029e56jZcJbr7aQ
1556,ctDyeSkk2VMEbRogxAtYFw
1557,WhcwzJgwkgbmDpRWB0FsMA
1558,iq0qAJ2Oc3myUTTMLseTXA
1559,tXf6TpqHOLiwyMNbYAOOCQ
1560,WQ832PDnsDshhbQFm83ISg
1565,x483GUYbdSgjaX9Xi3nOUA
1566,tThP9jkCZHTrFvwEhGeKzw
1572,PaOJy2n3oRBpIigV6TMxlg
1574,X_BAJL4zKaWpU_rreXLcVA
1575,di5ihAL9VWoctHelY8kLTQ
1576,TTsBa6e2qgIEkiFQfYLmYA
1579,DM48fucxfXKf--e3ZqHq0Q
1581,ws-gbVjt56zCQC-CR5pjTQ
1583,tDFlxSHAU1OkFjSXeVb9fg
1585,j5U5O3scMvPe67jzJcWFug
1589,bk3u2UQoo516mPz9e1_vqw
1590,RCguFZat10TcbDMeeeM3IQ
1592,KNENdro7IkpUSzNH6LthpA
1593,zzHtFjfM7NvuVM1HTsCLGA
1594,AobR6FbXcVzagwthMfdIzQ
1597,Pb5agnsD9EdCl6yuZp2jJA
1598,3raJa_XvtP3biGDw1gFJ5Q
1599,qluIWCzDpeZfddykm_2gYg
1602,eDPIWwZZWLc88nNE5vAwig
1603,N4Yhp3p8lOoJdi-2E8yTsg
1605,HJe8eEH5qXRjQMAh1VfV_w
1606,WSVFcew59zWFZryWUVQACA
1607,XsjesLpDVSToQIxSeON70A
1608,E-iR_Q_r2Kz96daIZtEukQ
1609,f5ceNvlWY1_titg1fCO7Ow
1610,5F7ZVghsgRunOIY3qP8dxQ
1611,_uQEKHH0R5fxrYkLrUI9pQ
1613,26UqMBVhJ4k_uRMoC24owQ
1618,g0PEJmWZDOlMkDIL5fGFig
1621,ilVGsC87BfopszGWw2qdXg
1624,_YgRJ_nOCKEQi7e3K-soXQ
1626,4pulWN3dexQJ6BkEkFbwpw
1627,6C1ZZxkjaEdRBQpIPjWcbg
1628,u7G1ai5CZlRG-U8ZQ8yoEA
1629,EQjJzvWs72ZPzhLQC9SiPA
1630,plobBsTtVUODb353xxFT_g
1631,F_KRsGlJJSS7_N2xOErJDw
1637,Zm8mlFu3n7xvcGuxDYZomw
1638,sCkN50fE_Pe9gwSnwVwiJA
1643,-sSGKR1V1oBm7BJicIXozg
1646,Y_XyeCu8AkZyhcF0q5n8Dg
1649,gi90NMmRhzl8vzM83UNOVA
1650,R9s24ycU-nbsBuMXSrlIvg
1651,TO1twT7_FLMbNeDm3KNNRw
1652,Bw0cpnfI-Y9QmjWzqS-oFg
1653,PSQtC0APnAKq_El5MDaORQ
1654,wh9WMoi0ukhQy-kvjpC4uQ
1655,PhG-1jmDaWxPMAQzjXg_Sw
1658,1w1H1kYUN60zpfdP-0qmGQ
1661,lYxKXvDZGX9a3RwGuu0tPA
1664,-97632CUoOkJ8x4AlkPJxQ
1665,ZR7jsiG-jZHSIgegdKN-qA
1666,7P-TwCDkZt7FF_CBjdfmAg
1667,3uw1vR4E5TCrxEmDW12_Mw
1668,z3UEvVME6vlYifAv0Bt5aA
1669,I1h0GRYp86eX-XqwVXsSGA
1670,spLzjntw2Kp6vj8_gjEYfw
1671,Aw7UWNqfQYZmVlcBJhu2Xw
1673,JMTMEHc_x9iS-svSnPbX3w
1676,AmFC9asuB3rdmycYNKNn9A
1680,ZXtBq-op5ee5eD_jozcwSA
1682,0zH0l4Jbf-oove3cLvrFOg
1683,7UxNDF6ZpabC3O0-Qbg3Xw
1684,5cDYVPsbDSoBwdIS6UK-Fg
1685,I7Wem5soprhYJhM2BhZNEQ
1686,fJNSx1WOo77TmP7Bl26w_g
1687,eaVcAlPmz-3C2ICy4zqbfw
1689,qjx9uLicC6Gcd2KWpxrDYg
1690,7qaewBVVl0lOfZPTvtR53w
1691,OScd9IP5nI7Cv9HDkrXDDA
1693,J-jTtdjLEEIHZW7X6NVzMQ
1694,JOvNunKJlWhwJRwLmUR9ZA
1695,HdWXWU6CZueBZsf1oKNBcQ
1696,Hs28Z-U0P9ouwSurPUEXYQ
1698,ruFtZKwlJASx5BTk1dh5AQ
1699,vYk_ZieerrxyPpaOn1WG7w
1702,0ox9FeKEPSvotx7BhKVxxw
1704,yBebHQPEvz8OtYKUO45QCw
1707,3VKE0_-KhU_qMYHxcyVcDg
1710,hR3oGGPvW_mUa_DhHsxVjg
1713,Llnq0LdyMPA3Gey7QBly9w
1714,Aj_RmwQi734FfqKz0mZKUg
1715,GD02uvK-67xofiAucaQAJA
1716,BezmFrbIu1g2GpjngB2geA
1717,T57pARC36apZzr3CSCs4-w
1718,UQb08_yAChOmlzNvarrjOQ
1719,eGonME4RYC8SH7DlghqTTw
1720,MThkObrAGQflLnkZVfKO3Q
1722,kJpoduG3wdA35WzOF_T1Aw
1723,HVtsnFYAHqqPhJ1-rlWPFQ
1725,OPiBkXv9gHRoNv8lvdzPQg
1726,rApVTXXz2sUrNfDAMAIeNQ
1729,Mw4seO5ZXpAIHxVnWzkoOw
1730,TZ-bgvsk189WywTLFrqfTQ
1733,kgMEBZG6rjkGeFzPaIM4MQ
1734,pJZq57-XUXnDU2yo8gmsUg
1735,D5GA0U2VI8bYPCjzzMv7xQ
1736,6yZ2-zmRDw7sTesRn2QAug
1737,vFCO3K6ebzPRFWkxDVf9CA
1738,_FdGOwn7_t0k48-xcjNFig
1739,2y_CdkxEOJEJGyJApfCYpA
1741,xtSxYDKUmbhRx93CXoG2cA
1745,uoMbhVzIOF46fkJT8YzBeQ
1746,fRCohykx6FCPTA23LBWliA
1747,SSxXyZFkA8U_DOeWzrrhCA
1752,rtmW8JmQLebkQIgeHKDjTA
1756,0E9eF5Oh-kd4xCcCs4CX6g
1757,2xILZFIFZsPIxNkKH8aJ6g
1759,14j_7lQb6xTmqgv33tErkA
1765,i-x7VoBOkVJvr0EJ9nbrtA
1767,iYfu9pG5pSNtcPWuzoiUyw
1768,PMpcbvBon1rfGE7pWKv8aQ
1769,2OB9O5u6yrBXw4V03si_OA
1770,fkKOOm_Mv9W5GOfvuGSlIg
1771,fKDV_dlDhXd7P5kZi97Kng
1772,XjeJIbmymod7MHZ_cp6kKA
1773,nIrtCvJO64FZMYObOLnp1Q
1774,3Ry5aKcMuTdp9m1E7n_WiA
1775,AIBV4KqV8RCdY1M9qMJRDQ
1779,auhjNcMiFwyf1JhA-AFfCQ
1781,e9TZ5dVsroKMMf0Sbkyw2w
1783,IpAXXfbgZ7M2RaxGtKO7gQ
1785,DTW52w2NNaAf21pwlNSwHg
1786,J8j18KB--ZH4MjTQryPEpA
1788,GCU4EGXALp7A-dut7vjTMQ
1789,9L-MR0arflwFMF9szEBOOg
1791,XAs7wAwuj6j-_KcLcxwQRg
1793,oY2xPATduf3m0Kd6KLHVsw
1795,WQAvCYm8BNMO1L2pMbkW-g
1800,nteD5A6CKXZPqbR9EltQng
1804,iclOBFnkunQLJSuquSOelw
1809,8l3w-veP9tSZ2W0vGgw_yA
1810,On3gF6c5HCDnsP5S7ONfSw
1813,uFF40n9pOqHK1ciajdoSEw
1814,_L0DNfnS5VFGv-V1WcMdmA
1815,XgLrkmIqIrD_pl67lAovEQ
1816,Qp2f-8rj0P14WDNCaoOAUQ
1817,usFEKg4-2C48qPIh32HbHA
1819,AGqm5AKVjiBkli1xecLYlQ
1821,_IYHl6J9iB3lbeJq27pbsg
1823,N9-NRK8PPvi73tduxoPKbA
1825,ZyyExneJPXjci7yc2CGAPQ
1826,jZ0amxIjCOWD_Grik_lf4g
1827,PgU6_11-0OfScSI594RhMg
1831,zU2GDGapAvw0CSG6L-9ZgA
1832,BXXtMWs9OH1pCORuSyPK2g
1833,i7WnyDXKpT-mPaHEMY-HcQ
1835,aYMpjij5ShtEoZueMrQPRw
1836,Xk_boaNNKxbwwQYN3foFLw
1840,F_ztXGTHWN5Ixs8_VmAHpg
1845,cwvpVlg5BE2XXRWTHe3p9w
1847,zJFs_-Qtw7fzAsrQvA3Ltw
1848,PaqDZUu76fZtMvcYqCEBig
1849,bwlSGCjYLNwzXVD9CB_8EA
1850,IlmrY5oXdPKsUAXrvIJJJg
1852,V3e1h5A4QdscxeChOxri4Q
1853,tSA7UmRcc4llUA2RcDrE7A
1858,Ryt1Fhgz7sixMQSJiLyP_g
1859,B6qHZCAs7Nka-1zdjCzAIQ
1861,p4CFV1F84REmO7hnfKT3jQ
1864,IsxFRZNNG8DnunxIOY41nA
1866,mtGTna-hyFhErb4Zma32IA
1867,XQfwVwDr-v0ZS3_CbbE5Xw
1868,tiVQ9_qoatNn--ITbMWRpA
1870,9k0087JPHviddE06BjO-mw
1872,Bb3F76xkJrA-IwXLNK52RQ
1875,Vhs2KfLvpVAEqjDiwWgFVA
1878,hVKUY2vqKSYSQq8PcSI38w
1879,y7qvy9LcyK2hr_VcPBiPaQ
1881,V1rMpzTY9jkUvi8m4VoDRA
1884,KXm3Q3nloJDD5_DLjZqtXw
1885,PnKcjc4JKEb78lXw1aDoww
1886,zhFKtchGIpRTfOZSpm4Zvg
1887,Z8aFAq2ANvXQJPKko1p41Q
1888,o6ka0FqoToYMXCRVajtXIQ
1890,nIE7ph1w_bttQMJQx5hUEQ
1891,kIuh5i5w9zII_-yQhqdbgA
1892,JdRP7ZppyhhnK955Qcp20w
1894,HzIw9Tc7gD75nX9VGg0Pwg
1895,F6lNQPwg4gyg76wNyimxjQ
1897,AAFofLiyt_K1Ar_eEuVc7g
1899,XZN4nllA4qMdXVHy_-nqHg
1900,hWETQd1m9UVNGyQ-iJhIbA
1903,-fqjV6QqrKLUxpYCJoSsOQ
1908,DVhjFN8N-jpw_EC_-Uoxjg
1909,xxxL7I3hGCEymNlYLXUyBA
1910,3Lf3nWp9TcIj7hvw9YZeMA
1912,NouhbGP5s17DZ9hExLYAkA
1913,1U-4B5gkUATXtsZrZ-KwSw
1914,KAZ2Z3831eb5lHtUDKa8kA
1915,vfBzDd-ceWnCrKqHdZwMSg
1916,euSBw4o2Dn454jjbGE8Jgg
1917,SMYXOLPyM95JvZ-oqnsWUA
1918,JNWefn5E1m_lU0UyVFZ2Yw
1919,EtKb-JoB5CGwhixjrTgIHg
1920,cLlBDZxYJ1dt1JgMuZnXew
1921,5CrXTuS5gn6RFDGRYz694A
1923,s3GwQKZ7ciS8GjzQmG4GWg
1927,H0EGQbK1nSKs5oQOHFBjPw
1928,N6aUEjbZNTfu7bIJU2w6cQ
1929,TYjsBEXgT01d9QQtvzoxfA
1934,WJIc6ZlR-pd9W-Vt-rRtzA
1936,V5KiEoH4E86GA2S3RQkf1g
1937,MMRRS6YhVRx_iN5-JhMRYg
1939,ZeRqDDgOMr6bvpovHZHazA
1941,eII4c2RfNOPmbxknYWh3Kw
1942,1sXN7Oxteo5dP5nwIDyO4w
1943,2Eb8aKOZROAPkWxsBXf_qQ
1947,icp_IKE9zIkAqAucyS1vTA
1948,XsWie3lnpO69zJgBVgPnaA
1950,SNYpn2BdTbz8QrrfH8rvdw
1955,xFco5W4qAV-bDOzkAon5sw
1956,Aq-S2Qlx__4eCCRDlfEAWw
1958,JVekj-AqcU46mg7rzN_nOg
1959,lN_9tSK-zUZyCAkVykKfoA
1960,cGa8ySpfmtfQKPkHJKHnUw
1963,ad20p91cUnFe6hCvwzUVdA
1964,vol4SJXerqyi3IEIDucVRQ
1966,hqdWx3ClN3HEyaWeRuAzBQ
1967,SZgkdhd837HkbtVFVmSMXw
1969,ov-hBIrfk_f1_UdKzu_Nrw
1972,g_nLH7QGP3_l1eE-7JWhwA
1974,h5-Ay4V4XbRu-MvWyYC5yQ
1976,7biQIoyOEMcBGUw106UeOQ
1977,t_v2TyjeqaRkrfZKudY9cA
1980,AvaIUKWpAsiBrCoG1Zw70Q
1981,2oav5QoWgnvTI2gO5xFMjw
1982,lPRfaikzQqUSJOP9BiP9Ig
1985,6xXgtiKNqni1UdMacNGTFw
1986,p21PCK17H3WL56KSr4Ykig
1992,f8xDi3rajxvIqS73N93Afw
1993,3hv0_BFbB32m_hay8zxfJg
1994,Rl7W2JPAUWFo2ZZdVeGAWA
1995,le0j5a_dFRepeXkpz7OJ9A
1996,INL8irfNFnsUajYcdtrkcg
1997,zliWQ4TXYzcehYQQbeQiYA
1999,-9n0NDe_pP1ZnrWr-lsDXQ
2000,3n_G-_DwOJ2VS4uGxBN6sg
2002,mmYJlrYW6H9lC6uwiHj8Cw
2003,8zzOcodws_GwKokAWDD6Ew
2005,A0F-h3xJm_6gHDKcDQwSrQ
2008,NyV_2EGhs-YHYYVmZRYmOQ
2009,ruMlpNEfJ2BgNhHFIpl4Og
2011,LFE5P1tRjqoM78DwKlSPvA
2015,XUzpZRpAoCu0Dg4aMAqS-Q
2016,mKZEuPNLVe4yRL0UfxFPTg
2017,PHa__dszwtpRaSEx1CYgNg
2019,p7RzIdqbVGD-qaqPx2WRtw
2020,AODksDNj5mH953cyhUG1Qw
2022,Ar7pUJ56ihD9ZDEMmvoX6Q
2024,RWOqFGfUrdL60jOrtxmcGw
2026,qALmCdmmcRHl7gAXMoY30w
2031,sVWUxesVKseXGq78UwwajA
2032,PGCTib7KxDctvNnQry_iDA
2033,SPWyzJPFP2TT7x0BsqaBqQ
2034,5OR7I3VwMKux6wjGL-Lq-w
2037,0Ts5yQFA4yDouX2e_FAIKw
2038,Knt2mnsG15akKb9cjSiuxw
2043,W_ZwRjARpALtXUlSW90tIg
2046,twrAccrzOnaRtS_UaZhwTw
2048,WI9FrI3R4FgYp_ANYVKb5g
2050,SuQgcpL-aZeuyRjBdA0pHw
2051,MRsdwwz8pqfkNG9Iv9galA
2055,WARb17HevgrkmZDDRXRhGw
2057,ugSVRAKO6mxvsrElFg8USw
2058,YNAjAJFVqbbQsWBu10keGw
2059,_xvnRvaaJw3kgCpENUtOFQ
2060,kHEr0pQQB2hr29ux_3UfeQ
2061,Bc3zpRSQ_1i18SDI1eb9cA
2062,eoxP7LZmxINRAmXWhsq8ww
2063,8RlkbKmR0DTBPUECyQYPkA
2065,E9NdANM1gVijPPkl1K2CDg
2067,mpVZG520RL-K1YeQi55ZPg
2068,kjc1orCo-oMM2uIPOnaf0g
2075,73ZQXm26Mb4Pr-ibmeGk6Q
2076,ri7LOsk5W_xGVfxhXFHY5Q
2077,pP-MpgNcNSXUUYLa4EgmFQ
